APMC,Commodity,identifier,date,modal_price,quarter,deseasonalise_price
Kalmeshwar,tomato,Kalmeshwar_tomato,2015-10-01,1748.0,4,1910.510913490731
Kalmeshwar,tomato,Kalmeshwar_tomato,2015-11-01,2250.0,4,2459.1816678227374
Kalmeshwar,tomato,Kalmeshwar_tomato,2015-12-01,1138.0,4,1243.7994391032332
Kalmeshwar,tomato,Kalmeshwar_tomato,2016-01-01,1128.0,1,1237.4254018791846
Kalmeshwar,tomato,Kalmeshwar_tomato,2016-02-01,439.0,1,481.5866590646827
Kalmeshwar,tomato,Kalmeshwar_tomato,2016-03-01,382.0,1,419.0571839697239
Kalmeshwar,tomato,Kalmeshwar_tomato,2016-04-01,944.0,2,757.6430294251086
Kalmeshwar,tomato,Kalmeshwar_tomato,2016-05-01,1750.0,2,1404.528921074089
Kalmeshwar,tomato,Kalmeshwar_tomato,2016-06-01,3161.25,2,2537.1811724259796
Kalmeshwar,tomato,Kalmeshwar_tomato,2016-07-01,2572.0,3,2911.565151976287
Kalmeshwar,tomato,Kalmeshwar_tomato,2016-08-01,1221.0,3,1382.201030545508
Kalmeshwar,tomato,Kalmeshwar_tomato,2016-09-01,1145.0,3,1296.1672235664264
Kalmeshwar,tomato,Kalmeshwar_tomato,2016-10-01,892.0,4,974.9289100879474
Kalmeshwar,tomato,Kalmeshwar_tomato,2016-11-01,886.0,4,968.3710923070868
Akole,paddy-unhusked,Akole_paddy-unhusked,2014-09-01,1681.0,3,1682.3333333333333
Akole,paddy-unhusked,Akole_paddy-unhusked,2014-10-01,1669.0,4,1680.3125
Akole,paddy-unhusked,Akole_paddy-unhusked,2014-11-01,1625.0,4,1636.3125
Akole,paddy-unhusked,Akole_paddy-unhusked,2014-12-01,1625.0,4,1636.3125
Akole,paddy-unhusked,Akole_paddy-unhusked,2015-01-01,1600.0,1,1600.0
Akole,paddy-unhusked,Akole_paddy-unhusked,2015-02-01,1542.5,1,1542.5
Akole,paddy-unhusked,Akole_paddy-unhusked,2015-03-01,1613.0,1,1613.0
Akole,paddy-unhusked,Akole_paddy-unhusked,2015-04-01,1625.0,2,1614.25
Akole,paddy-unhusked,Akole_paddy-unhusked,2015-05-01,1681.0,2,1670.25
Akole,paddy-unhusked,Akole_paddy-unhusked,2015-06-01,1692.0,2,1681.25
Akole,paddy-unhusked,Akole_paddy-unhusked,2015-07-01,1595.0,3,1596.3333333333333
Akole,paddy-unhusked,Akole_paddy-unhusked,2015-08-01,1625.0,3,1626.3333333333333
Akole,paddy-unhusked,Akole_paddy-unhusked,2015-09-01,1700.0,3,1701.3333333333333
Akole,paddy-unhusked,Akole_paddy-unhusked,2015-10-01,1675.0,4,1686.3125
Akole,paddy-unhusked,Akole_paddy-unhusked,2015-11-01,1638.0,4,1649.3125
Akole,paddy-unhusked,Akole_paddy-unhusked,2015-12-01,1607.0,4,1618.3125
Akole,paddy-unhusked,Akole_paddy-unhusked,2016-01-01,1625.0,1,1625.0
Akole,paddy-unhusked,Akole_paddy-unhusked,2016-02-01,1669.0,1,1669.0
Akole,paddy-unhusked,Akole_paddy-unhusked,2016-03-01,1619.0,1,1619.0
Akole,paddy-unhusked,Akole_paddy-unhusked,2016-04-01,1704.0,2,1693.25
Akole,paddy-unhusked,Akole_paddy-unhusked,2016-05-01,1675.0,2,1664.25
Akole,paddy-unhusked,Akole_paddy-unhusked,2016-06-01,1669.0,2,1658.25
Akole,paddy-unhusked,Akole_paddy-unhusked,2016-07-01,1663.0,3,1664.3333333333333
Akole,paddy-unhusked,Akole_paddy-unhusked,2016-08-01,1700.0,3,1701.3333333333333
Akole,paddy-unhusked,Akole_paddy-unhusked,2016-09-01,1645.0,3,1646.3333333333333
Akole,paddy-unhusked,Akole_paddy-unhusked,2016-10-01,1650.0,4,1661.3125
Akole,paddy-unhusked,Akole_paddy-unhusked,2016-11-01,1613.0,4,1624.3125
Karad,pavtta,Karad_pavtta,2014-10-01,2483.0,4,2037.6
Karad,pavtta,Karad_pavtta,2014-11-01,4580.0,4,4134.6
Karad,pavtta,Karad_pavtta,2015-01-01,1750.0,1,2074.375
Karad,pavtta,Karad_pavtta,2015-02-01,2000.0,1,2324.375
Karad,pavtta,Karad_pavtta,2015-03-01,2200.0,1,2524.375
Karad,pavtta,Karad_pavtta,2015-04-01,2038.0,2,1904.6666666666667
Karad,pavtta,Karad_pavtta,2015-05-01,2450.0,2,2316.6666666666665
Karad,pavtta,Karad_pavtta,2015-06-01,3000.0,2,2866.6666666666665
Karad,pavtta,Karad_pavtta,2015-07-01,3500.0,3,3705.25
Karad,pavtta,Karad_pavtta,2015-08-01,2250.0,3,2455.25
Karad,pavtta,Karad_pavtta,2015-09-01,2225.0,3,2430.25
Karad,pavtta,Karad_pavtta,2015-10-01,2963.0,4,2517.6
Karad,pavtta,Karad_pavtta,2015-11-01,3000.0,4,2554.6
Karad,pavtta,Karad_pavtta,2015-12-01,3382.0,4,2936.6
Karad,pavtta,Karad_pavtta,2016-01-01,3167.0,1,3491.375
Karad,pavtta,Karad_pavtta,2016-08-01,2300.0,3,2505.25
Karad,pavtta,Karad_pavtta,2016-10-01,3500.0,4,3054.6
Mumbai,ridge gourd,Mumbai_ridge gourd,2014-09-01,2676.0,3,3078.197450829744
Mumbai,ridge gourd,Mumbai_ridge gourd,2014-10-01,1828.0,4,1643.3739434678168
Mumbai,ridge gourd,Mumbai_ridge gourd,2014-11-01,2744.0,4,2466.8589173280575
Mumbai,ridge gourd,Mumbai_ridge gourd,2014-12-01,3856.0,4,3466.548099568874
Mumbai,ridge gourd,Mumbai_ridge gourd,2015-01-01,3519.0,1,3787.3934580305936
Mumbai,ridge gourd,Mumbai_ridge gourd,2015-02-01,2704.0,1,2910.2335636586317
Mumbai,ridge gourd,Mumbai_ridge gourd,2015-03-01,3278.0,1,3528.0124340506636
Mumbai,ridge gourd,Mumbai_ridge gourd,2015-04-01,2965.0,2,2868.357844639657
Mumbai,ridge gourd,Mumbai_ridge gourd,2015-05-01,2232.0,2,2159.249480349313
Mumbai,ridge gourd,Mumbai_ridge gourd,2015-06-01,2735.0,2,2645.854537972837
Mumbai,ridge gourd,Mumbai_ridge gourd,2015-07-01,2030.0,3,2335.1049421466296
Mumbai,ridge gourd,Mumbai_ridge gourd,2015-08-01,1604.0,3,1845.0779936961546
Mumbai,ridge gourd,Mumbai_ridge gourd,2015-09-01,1243.0,3,1429.820415314414
Mumbai,ridge gourd,Mumbai_ridge gourd,2015-10-01,2133.0,4,1917.5692677335085
Mumbai,ridge gourd,Mumbai_ridge gourd,2015-11-01,2214.0,4,1990.3883538499706
Mumbai,ridge gourd,Mumbai_ridge gourd,2015-12-01,3400.0,4,3056.603614765086
Mumbai,ridge gourd,Mumbai_ridge gourd,2016-01-01,2500.0,1,2690.67452261338
Mumbai,ridge gourd,Mumbai_ridge gourd,2016-02-01,1960.0,1,2109.48882572889
Mumbai,ridge gourd,Mumbai_ridge gourd,2016-04-01,4200.0,2,4063.103860872364
Mumbai,ridge gourd,Mumbai_ridge gourd,2016-05-01,3400.0,2,3289.1793159442946
Nagpur,apple,Nagpur_apple,2014-09-01,5558.0,3,6110.083333333333
Nagpur,apple,Nagpur_apple,2014-10-01,5250.0,4,5522.625
Nagpur,apple,Nagpur_apple,2014-11-01,5075.0,4,5347.625
Nagpur,apple,Nagpur_apple,2014-12-01,4622.0,4,4894.625
Nagpur,apple,Nagpur_apple,2015-01-01,3848.0,1,3274.3333333333335
Nagpur,apple,Nagpur_apple,2015-02-01,4452.0,1,3878.3333333333335
Nagpur,apple,Nagpur_apple,2015-03-01,5940.0,1,5366.333333333333
Nagpur,apple,Nagpur_apple,2015-04-01,7062.0,2,6438.916666666667
Nagpur,apple,Nagpur_apple,2015-05-01,8574.0,2,7950.916666666667
Nagpur,apple,Nagpur_apple,2015-06-01,10606.0,2,9982.916666666666
Nagpur,apple,Nagpur_apple,2015-07-01,10654.0,3,11206.083333333334
Nagpur,apple,Nagpur_apple,2015-08-01,8707.0,3,9259.083333333334
Nagpur,apple,Nagpur_apple,2015-09-01,6068.0,3,6620.083333333333
Nagpur,apple,Nagpur_apple,2015-10-01,5980.0,4,6252.625
Nagpur,apple,Nagpur_apple,2015-11-01,4867.0,4,5139.625
Nagpur,apple,Nagpur_apple,2015-12-01,4175.0,4,4447.625
Nagpur,apple,Nagpur_apple,2016-01-01,6020.0,1,5446.333333333333
Nagpur,apple,Nagpur_apple,2016-02-01,5286.0,1,4712.333333333333
Nagpur,apple,Nagpur_apple,2016-03-01,9741.0,1,9167.333333333334
Nagpur,apple,Nagpur_apple,2016-04-01,11186.0,2,10562.916666666666
Nagpur,apple,Nagpur_apple,2016-05-01,11291.0,2,10667.916666666666
Nagpur,apple,Nagpur_apple,2016-06-01,12552.0,2,11928.916666666666
Nagpur,apple,Nagpur_apple,2016-07-01,9905.0,3,10457.083333333334
Nagpur,apple,Nagpur_apple,2016-08-01,9787.0,3,10339.083333333334
Nagpur,apple,Nagpur_apple,2016-09-01,10465.0,3,11017.083333333334
Nagpur,apple,Nagpur_apple,2016-10-01,8483.0,4,8755.625
Nagpur,apple,Nagpur_apple,2016-11-01,8932.0,4,9204.625
Aurangabad,pomegranate,Aurangabad_pomegranate,2014-09-01,3288.0,3,3230.890986697811
Aurangabad,pomegranate,Aurangabad_pomegranate,2014-10-01,3461.0,4,3563.2710957468016
Aurangabad,pomegranate,Aurangabad_pomegranate,2014-11-01,2814.0,4,2897.152517605172
Aurangabad,pomegranate,Aurangabad_pomegranate,2014-12-01,2922.0,4,3008.3438722254127
Aurangabad,pomegranate,Aurangabad_pomegranate,2015-01-01,2997.0,1,2996.0373744730114
Aurangabad,pomegranate,Aurangabad_pomegranate,2015-02-01,3019.0,1,3018.0303081528264
Aurangabad,pomegranate,Aurangabad_pomegranate,2015-03-01,2986.0,1,2985.040907633104
Aurangabad,pomegranate,Aurangabad_pomegranate,2015-04-01,2768.0,2,2712.835921325305
Aurangabad,pomegranate,Aurangabad_pomegranate,2015-05-01,1964.0,2,1924.85901354151
Aurangabad,pomegranate,Aurangabad_pomegranate,2015-06-01,3487.0,2,3417.506812738923
Aurangabad,pomegranate,Aurangabad_pomegranate,2015-07-01,3011.0,3,2958.702177903622
Aurangabad,pomegranate,Aurangabad_pomegranate,2015-08-01,2870.0,3,2820.151195809829
Aurangabad,pomegranate,Aurangabad_pomegranate,2015-09-01,3651.0,3,3587.586068258427
Aurangabad,pomegranate,Aurangabad_pomegranate,2015-10-01,3132.0,4,3224.5492839869926
Aurangabad,pomegranate,Aurangabad_pomegranate,2015-11-01,2202.0,4,2267.0681747571384
Aurangabad,pomegranate,Aurangabad_pomegranate,2015-12-01,2419.0,4,2490.480433577438
Aurangabad,pomegranate,Aurangabad_pomegranate,2016-01-01,2686.0,1,2685.1372665447143
Aurangabad,pomegranate,Aurangabad_pomegranate,2016-02-01,2338.0,1,2337.2490428821825
Aurangabad,pomegranate,Aurangabad_pomegranate,2016-03-01,2376.0,1,2375.236837420045
Aurangabad,pomegranate,Aurangabad_pomegranate,2016-04-01,2710.0,2,2655.9918160374195
Aurangabad,pomegranate,Aurangabad_pomegranate,2016-05-01,2281.0,2,2235.5414510632304
Aurangabad,pomegranate,Aurangabad_pomegranate,2016-06-01,2628.0,2,2575.626012009719
Aurangabad,pomegranate,Aurangabad_pomegranate,2016-07-01,2834.0,3,2784.776476977371
Aurangabad,pomegranate,Aurangabad_pomegranate,2016-08-01,2869.0,3,2819.1685647311497
Aurangabad,pomegranate,Aurangabad_pomegranate,2016-09-01,3106.0,3,3052.0521303781634
Aurangabad,pomegranate,Aurangabad_pomegranate,2016-10-01,3515.0,4,3618.866773056922
Aurangabad,pomegranate,Aurangabad_pomegranate,2016-11-01,3318.0,4,3416.0455058329635
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2014-09-01,4674.0,3,4673.723717180991
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2014-10-01,4880.0,4,4968.288261079174
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2014-11-01,5038.0,4,5129.14677445018
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2014-12-01,4605.0,4,4688.313000465081
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2015-01-01,5034.0,1,4981.935106244676
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2015-02-01,5369.0,1,5313.470318916899
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2015-03-01,5540.0,1,5482.701725982421
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2015-04-01,5794.0,2,5671.2220992529
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2015-05-01,6688.0,2,6546.277770073074
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2015-06-01,6762.0,2,6618.70967123716
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2015-07-01,7006.0,3,7005.585871324352
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2015-08-01,8637.0,3,8636.489461979507
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2015-09-01,8872.0,3,8871.475570994811
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2015-10-01,9875.0,4,10053.657085687877
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2015-11-01,7650.0,4,7788.402704355672
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2015-12-01,8500.0,4,8653.780782617414
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2016-01-01,8473.0,1,8385.366737229071
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2016-02-01,7997.0,1,7914.289838029137
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2016-03-01,8010.0,1,7927.155383595522
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2016-04-01,8794.0,2,8607.650524823955
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2016-05-01,8538.0,2,8357.075299175225
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2016-06-01,8512.0,2,8331.626252820277
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2016-07-01,7906.0,3,7905.532671808497
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2016-08-01,6002.0,3,6001.645218339818
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2016-09-01,6486.0,3,6485.616608822402
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2016-10-01,5928.0,4,6035.248526983061
Anajngaon Surji,pigeon pea (tur),Anajngaon Surji_pigeon pea (tur),2016-11-01,5163.0,4,5256.408256547495
Ausa,soybean,Ausa_soybean,2014-09-01,3299.0,3,3366.751820319788
Ausa,soybean,Ausa_soybean,2014-10-01,3130.0,4,3145.6885254249387
Ausa,soybean,Ausa_soybean,2014-11-01,3362.0,4,3378.8513809835927
Ausa,soybean,Ausa_soybean,2014-12-01,3303.0,4,3319.5556547854867
Ausa,soybean,Ausa_soybean,2015-01-01,3302.0,1,3301.003336482187
Ausa,soybean,Ausa_soybean,2015-02-01,3290.0,1,3289.0069585179876
Ausa,soybean,Ausa_soybean,2015-03-01,3246.0,1,3245.0202393159234
Ausa,soybean,Ausa_soybean,2015-04-01,3602.0,2,3569.53348461861
Ausa,soybean,Ausa_soybean,2015-05-01,3880.0,2,3845.0277402332613
Ausa,soybean,Ausa_soybean,2015-06-01,3574.0,2,3541.7858617509473
Ausa,soybean,Ausa_soybean,2015-07-01,3493.0,3,3564.7360134516575
Ausa,soybean,Ausa_soybean,2015-08-01,3104.0,3,3167.7470901099186
Ausa,soybean,Ausa_soybean,2015-09-01,3344.0,3,3412.6759888297574
Ausa,soybean,Ausa_soybean,2015-10-01,3708.0,4,3726.585639704688
Ausa,soybean,Ausa_soybean,2015-11-01,3764.0,4,3782.8663289774663
Ausa,soybean,Ausa_soybean,2015-12-01,3670.0,4,3688.395171983874
Ausa,soybean,Ausa_soybean,2016-01-01,3689.0,1,3687.886525827616
Ausa,soybean,Ausa_soybean,2016-02-01,3713.0,1,3711.8792817560147
Ausa,soybean,Ausa_soybean,2016-03-01,3748.0,1,3746.8687174849297
Ausa,soybean,Ausa_soybean,2016-04-01,4016.0,2,3979.801908447623
Ausa,soybean,Ausa_soybean,2016-05-01,3919.0,2,3883.6762149417914
Ausa,soybean,Ausa_soybean,2016-06-01,3797.0,2,3762.775858161261
Ausa,soybean,Ausa_soybean,2016-07-01,3658.0,3,3733.124631321547
Ausa,soybean,Ausa_soybean,2016-08-01,3433.0,3,3503.503788771698
Ausa,soybean,Ausa_soybean,2016-09-01,3187.0,3,3252.4516675838627
Ausa,soybean,Ausa_soybean,2016-10-01,2670.5,4,2683.885369695623
Ausa,soybean,Ausa_soybean,2016-11-01,2677.0,4,2690.417949700499
Akluj,brinjal,Akluj_brinjal,2014-09-01,1944.0,3,2024.8333333333333
Akluj,brinjal,Akluj_brinjal,2014-10-01,1931.0,4,1892.1875
Akluj,brinjal,Akluj_brinjal,2014-11-01,3320.25,4,3281.4375
Akluj,brinjal,Akluj_brinjal,2014-12-01,2667.0,4,2628.1875
Akluj,brinjal,Akluj_brinjal,2015-01-01,1600.0,1,1746.4166666666667
Akluj,brinjal,Akluj_brinjal,2015-02-01,1020.0,1,1166.4166666666667
Akluj,brinjal,Akluj_brinjal,2015-03-01,719.0,1,865.4166666666666
Akluj,brinjal,Akluj_brinjal,2015-04-01,1016.0,2,906.6666666666666
Akluj,brinjal,Akluj_brinjal,2015-05-01,1523.0,2,1413.6666666666667
Akluj,brinjal,Akluj_brinjal,2015-06-01,1826.0,2,1716.6666666666667
Akluj,brinjal,Akluj_brinjal,2015-07-01,1713.0,3,1793.8333333333333
Akluj,brinjal,Akluj_brinjal,2015-08-01,1611.0,3,1691.8333333333333
Akluj,brinjal,Akluj_brinjal,2015-09-01,1588.0,3,1668.8333333333333
Akluj,brinjal,Akluj_brinjal,2015-10-01,1844.0,4,1805.1875
Akluj,brinjal,Akluj_brinjal,2015-11-01,1947.0,4,1908.1875
Akluj,brinjal,Akluj_brinjal,2015-12-01,2022.0,4,1983.1875
Akluj,brinjal,Akluj_brinjal,2016-01-01,1894.0,1,2040.4166666666667
Akluj,brinjal,Akluj_brinjal,2016-02-01,1331.0,1,1477.4166666666667
Akluj,brinjal,Akluj_brinjal,2016-03-01,2213.0,1,2359.4166666666665
Akluj,brinjal,Akluj_brinjal,2016-04-01,2356.0,2,2246.6666666666665
Akluj,brinjal,Akluj_brinjal,2016-05-01,2053.0,2,1943.6666666666667
Akluj,brinjal,Akluj_brinjal,2016-06-01,2418.0,2,2308.6666666666665
Akluj,brinjal,Akluj_brinjal,2016-07-01,2571.0,3,2651.8333333333335
Akluj,brinjal,Akluj_brinjal,2016-08-01,2842.0,3,2922.8333333333335
Akluj,brinjal,Akluj_brinjal,2016-09-01,1686.0,3,1766.8333333333333
Akluj,brinjal,Akluj_brinjal,2016-10-01,2684.0,4,2645.1875
Akluj,brinjal,Akluj_brinjal,2016-11-01,1150.0,4,1111.1875
Mumbai,green chilli,Mumbai_green chilli,2014-09-01,2880.0,3,3368.0260193411145
Mumbai,green chilli,Mumbai_green chilli,2014-10-01,3644.0,4,3705.3004432578205
Mumbai,green chilli,Mumbai_green chilli,2014-11-01,2752.0,4,2798.2949560498137
Mumbai,green chilli,Mumbai_green chilli,2014-12-01,2322.0,4,2361.0613691670305
Mumbai,green chilli,Mumbai_green chilli,2015-01-01,3141.0,1,2867.569191968253
Mumbai,green chilli,Mumbai_green chilli,2015-02-01,3117.0,1,2845.658443605554
Mumbai,green chilli,Mumbai_green chilli,2015-03-01,3448.0,1,3147.8441814411135
Mumbai,green chilli,Mumbai_green chilli,2015-04-01,3915.0,2,3855.5344253726
Mumbai,green chilli,Mumbai_green chilli,2015-05-01,3820.0,2,3761.977395893571
Mumbai,green chilli,Mumbai_green chilli,2015-06-01,3488.0,2,3435.0201981352816
Mumbai,green chilli,Mumbai_green chilli,2015-07-01,2725.0,3,3186.7607301057424
Mumbai,green chilli,Mumbai_green chilli,2015-08-01,2793.0,3,3266.2835666735186
Mumbai,green chilli,Mumbai_green chilli,2015-09-01,2549.0,3,2980.936917812674
Mumbai,green chilli,Mumbai_green chilli,2015-10-01,2498.0,4,2540.0220931004487
Mumbai,green chilli,Mumbai_green chilli,2015-11-01,1579.0,4,1605.5624039253837
Mumbai,green chilli,Mumbai_green chilli,2015-12-01,2202.0,4,2239.0426937578814
Mumbai,green chilli,Mumbai_green chilli,2016-01-01,3450.0,1,3149.6700771380047
Mumbai,green chilli,Mumbai_green chilli,2016-02-01,3364.0,1,3071.1565621716663
Mumbai,green chilli,Mumbai_green chilli,2016-03-01,4717.0,1,4306.375001118831
Mumbai,green chilli,Mumbai_green chilli,2016-04-01,5417.0,2,5334.720301977873
Mumbai,green chilli,Mumbai_green chilli,2016-05-01,5883.5,2,5794.134557261735
Mumbai,green chilli,Mumbai_green chilli,2016-06-01,5613.0,2,5527.743225955658
Mumbai,green chilli,Mumbai_green chilli,2016-07-01,5883.5,3,6880.479543331058
Mumbai,green chilli,Mumbai_green chilli,2016-08-01,4183.0,3,4891.823902397182
Mumbai,green chilli,Mumbai_green chilli,2016-09-01,1153.0,3,1348.3798612153837
Mumbai,green chilli,Mumbai_green chilli,2016-10-01,1123.0,4,1141.8914373706182
Mumbai,green chilli,Mumbai_green chilli,2016-11-01,1263.0,4,1284.2465586812918
Indapur,onion,Indapur_onion,2014-11-01,763.0,4,931.15
Indapur,onion,Indapur_onion,2014-12-01,700.0,4,868.15
Indapur,onion,Indapur_onion,2015-01-01,948.0,1,946.5833333333334
Indapur,onion,Indapur_onion,2015-02-01,1249.0,1,1247.5833333333333
Indapur,onion,Indapur_onion,2015-03-01,1057.0,1,1055.5833333333333
Indapur,onion,Indapur_onion,2015-04-01,800.0,2,774.8333333333334
Indapur,onion,Indapur_onion,2015-05-01,773.0,2,747.8333333333334
Indapur,onion,Indapur_onion,2015-06-01,1287.0,2,1261.8333333333333
Indapur,onion,Indapur_onion,2015-07-01,1962.0,3,1849.55
Indapur,onion,Indapur_onion,2015-08-01,2370.5,3,2258.05
Indapur,onion,Indapur_onion,2015-09-01,2370.5,3,2258.05
Indapur,onion,Indapur_onion,2015-10-01,1554.0,4,1722.15
Indapur,onion,Indapur_onion,2015-11-01,1248.0,4,1416.15
Indapur,onion,Indapur_onion,2015-12-01,703.0,4,871.15
Indapur,onion,Indapur_onion,2016-01-01,702.0,1,700.5833333333334
Indapur,onion,Indapur_onion,2016-02-01,613.0,1,611.5833333333334
Indapur,onion,Indapur_onion,2016-03-01,363.0,1,361.5833333333333
Indapur,onion,Indapur_onion,2016-04-01,347.0,2,321.8333333333333
Indapur,onion,Indapur_onion,2016-05-01,353.0,2,327.8333333333333
Indapur,onion,Indapur_onion,2016-06-01,435.0,2,409.8333333333333
Indapur,onion,Indapur_onion,2016-07-01,469.0,3,356.55
Indapur,onion,Indapur_onion,2016-08-01,476.0,3,363.55
Indapur,onion,Indapur_onion,2016-11-01,525.0,4,693.15
Hinganghat,gram,Hinganghat_gram,2014-09-01,2409.0,3,2381.9921236822765
Hinganghat,gram,Hinganghat_gram,2014-10-01,2418.0,4,2409.9599784830775
Hinganghat,gram,Hinganghat_gram,2014-11-01,2424.0,4,2415.9400280574773
Hinganghat,gram,Hinganghat_gram,2014-12-01,2532.0,4,2523.580920396672
Hinganghat,gram,Hinganghat_gram,2015-01-01,2746.0,1,2700.491971512076
Hinganghat,gram,Hinganghat_gram,2015-02-01,3043.0,1,2992.569945124271
Hinganghat,gram,Hinganghat_gram,2015-03-01,3158.0,1,3105.6641099909457
Hinganghat,gram,Hinganghat_gram,2015-04-01,3437.0,2,3264.8390690369065
Hinganghat,gram,Hinganghat_gram,2015-05-01,3863.0,2,3669.500530605054
Hinganghat,gram,Hinganghat_gram,2015-06-01,3769.0,2,3580.209034390486
Hinganghat,gram,Hinganghat_gram,2015-07-01,3814.0,3,3771.240331973517
Hinganghat,gram,Hinganghat_gram,2015-08-01,4019.0,3,3973.942027845193
Hinganghat,gram,Hinganghat_gram,2015-09-01,4079.0,3,4033.269353466171
Hinganghat,gram,Hinganghat_gram,2015-10-01,4244.0,4,4229.888398958718
Hinganghat,gram,Hinganghat_gram,2015-11-01,4066.0,4,4052.4802615848607
Hinganghat,gram,Hinganghat_gram,2015-12-01,4076.0,4,4062.447010875527
Hinganghat,gram,Hinganghat_gram,2016-01-01,3953.0,1,3887.4889888518705
Hinganghat,gram,Hinganghat_gram,2016-02-01,3965.0,1,3899.290119098828
Hinganghat,gram,Hinganghat_gram,2016-03-01,4001.0,1,3934.6935098397003
Hinganghat,gram,Hinganghat_gram,2016-04-01,4522.0,2,4295.490913641225
Hinganghat,gram,Hinganghat_gram,2016-05-01,4854.0,2,4610.860878994805
Hinganghat,gram,Hinganghat_gram,2016-06-01,6324.0,2,6007.227894265173
Hinganghat,gram,Hinganghat_gram,2016-07-01,6773.75,3,6697.807865418356
Hinganghat,gram,Hinganghat_gram,2016-08-01,5920.0,3,5853.629461269854
Hinganghat,gram,Hinganghat_gram,2016-09-01,6695.0,3,6619.940750540823
Hinganghat,gram,Hinganghat_gram,2016-10-01,6773.75,4,6751.226800764991
Hinganghat,gram,Hinganghat_gram,2016-11-01,6724.0,4,6701.642223043927
Umared,gram,Umared_gram,2014-09-01,2657.0,3,2651.9154639926596
Umared,gram,Umared_gram,2014-10-01,2541.0,4,2506.370015827044
Umared,gram,Umared_gram,2014-11-01,2400.0,4,2367.2916324222374
Umared,gram,Umared_gram,2014-12-01,2645.0,4,2608.952653232008
Umared,gram,Umared_gram,2015-01-01,2883.0,1,2842.1890299678353
Umared,gram,Umared_gram,2015-02-01,3229.0,1,3183.2911473347694
Umared,gram,Umared_gram,2015-03-01,3104.0,1,3060.060613603941
Umared,gram,Umared_gram,2015-04-01,3661.0,2,3485.7544363147663
Umared,gram,Umared_gram,2015-05-01,4061.0,2,3866.607147193189
Umared,gram,Umared_gram,2015-06-01,3896.0,2,3709.50540395584
Umared,gram,Umared_gram,2015-07-01,4025.0,3,4017.2976072903484
Umared,gram,Umared_gram,2015-08-01,4160.0,3,4152.03926616841
Umared,gram,Umared_gram,2015-09-01,4125.0,3,4117.10624349632
Umared,gram,Umared_gram,2015-10-01,4350.0,4,4290.7160837653055
Umared,gram,Umared_gram,2015-11-01,4133.0,4,4076.673465333795
Umared,gram,Umared_gram,2015-12-01,4063.0,4,4007.6274593881462
Umared,gram,Umared_gram,2016-01-01,4029.0,1,3971.966563212074
Umared,gram,Umared_gram,2016-02-01,4313.0,1,4251.946335848517
Umared,gram,Umared_gram,2016-03-01,4114.0,1,4055.7633261490373
Umared,gram,Umared_gram,2016-04-01,5029.0,2,4788.270707518973
Umared,gram,Umared_gram,2016-05-01,5267.0,2,5014.878070491634
Umared,gram,Umared_gram,2016-06-01,6000.0,2,5712.790663176344
Umared,gram,Umared_gram,2016-07-01,7078.0,3,7064.455270658655
Umared,gram,Umared_gram,2016-08-01,6317.0,3,6304.911549131212
Umared,gram,Umared_gram,2016-09-01,5800.0,3,5788.90089994634
Umared,gram,Umared_gram,2016-10-01,7702.5,4,7597.526582805119
Umared,gram,Umared_gram,2016-11-01,7393.0,4,7292.244599374001
